H(firstname),H(lastname),city,age,sex,vote
41a3cf100432cf0f9c335bf90146dde0a9fc775894d460c7add04fb88efb50e4,ecf0dc681bd1508cd0360051461642a5d2ae38cee0237898431b995426d3ec28,Chandler,25,Male,Orange
6f713dce64b303c2343ad9c2063ee0fd92dddc0afda36cea34610e257be8b94d,39462b3f8ff7ba792e58c00d32ba0f959dae628bf3f4bc70cb369e0f0861363b,Schefferville,60,Female,Purple
347b2986960de176f0da6df485f937be0762911758e8641dc3514be5383fba78,b36f8edff1061acc7d4e4ddddcc33142303edd24a165960491f2843675f83da3,Sainte-Anne-des-Monts,100,Male,Green
0359d888990e65195ff45a7c7ad0783a913dc9c427f05bec75bdaa6d41ebf071,6a41737acc3f1828a82da34e2ef60569f6060aeefb5f46e11c1a1241847cdc91,Pohénégamook,70,Female,Blue
d56d8c5a041fa3a1269a477ff2168dea3253b345cd72ada26fbcd614d8187bdc,d64b6c00606b46b424e848a7b839d91c6316b94c282add98c6c0e254e47c13a6,Estérel,20,Female,Blue
d75bd030a46de4c1acb065f198f01fc387319987f3f2fac323b337a99e651480,791b5081ca4902a557fd248aea03293f9ec51a468632b48c43565935c9323221,Lac-Sergent,75,Male,Red
6816797624a9c1ae0e69705cd3332d987511e7f6d6f5c694b4681a639b8297a6,d42c4faeace91581ab9ccdbb3c823ad1676c73b69f43e0fda11200f801fc63a3,Duncan,30,Male,Red
4a31afe39dc0f923f640f044bf72a56cd4e5b1d310f44f8f4d2ba20dd4389e7e,0d38f0fae389a4e8fa98e5ec57ed0ffeed45f7931a97df53e24e13e2bef4309b,Salmon Arm,75,Male,Blue
d9048ce5a7d446745caad9d8dc59ca7f84b0506db0aee40a1445682d8f6bb19e,496a68febf2235f21b109b8acc5151938f636e102c3e88724213bb511a68c430,Hampstead,75,Female,Green
084d6c4219ddfecce7f542ce406a9fbd45b76d8761a22c085a1ca40ead0f597f,9d74ac07b4048b7b3ca3c914f5ea6958b993d4843bb079bb7c6aab03e940281b,Sainte-Anne-de-Beaupré,40,Female,Purple
6f51f0ccc2405c949ac23452cebfc8baa345bcb204e02d9c9b8ad29e157d12e1,8cb50c4259e32ae3d45f765aadd163d687094ca8e64f04ebd0071e6beb44849e,Steinbach,60,Male,Purple
7991338291f64bb3d5a4744a70abbeda23f0f35008f4fc3d04a45cb41913e399,9ed1297c225455ac620e96aa90df4577cfcb0ac5ae0d2ad726f49ee7fba18912,Colwood,80,Male,Orange
04ced151f1ffea9b0584ba165aa5dd49e4d77ad8fb44f22e279bf106e33f6488,1ba5fe93e68ca026cd10b634f3be7d22cfed2ab75e27069a3108f92d3a4cfbe7,Calgary,95,Female,Green
a7d606cbc0b30cb7eb25bbc5d6df70e7cec248a218ae324b6cd867e4d7e282a8,6530124789a224677c78b94ecdee3685b213b76378a0f684761fa5ac71224c09,Thunder Bay,30,Male,Green
1fe39922bea3f042b7530b899104aa5a65cffd9454ef9e4a93d77e38d2d94f79,62dda3740940086f3b4570a1fee234d6b9df276e83e5e966633b6a0c1f779605,Clermont,55,Female,Green
f3b3ad3c7046bcc81a818d7431b4549adab23627bcf6661618403c18f165386a,7aa9f15a8f039dade134e37ef2846fba735e8df168a86f9622516de900faa57b,Notre-Dame-de-l'Île-Perrot,40,Female,Red
6035d7999843ea86c2ed2101a521e7953d446ec73d6be28ae551debacc5e33c7,b07b190d8d0d97c962dca474f71e9659058c2dfbf0c07814efc6986705f197fa,Saint-Jean-sur-Richelieu,80,Female,Blue
cd4014c9298f4650fedfbc5294839eb9ae46198d75f47278f312c1f613bdff45,da030c325adbb3078e8c06586bb9e35d978629b63a51de069b6703644554b44a,Spruce Grove,40,Male,Orange
5384a9b9da1420a07fea8505606e34fdaf108334d3b456284a6083a93b565eb8,1c5b3e18bb341f13ab51078754f5bbe997df7a5ffc0be87508dba19a1514f815,Montmagny,80,Male,Red
6be1059ee2ca673ceca15a5329b01c043dedcb648a2adad197c53f7f59aab24d,27fd59d7292e03c867a7af7527e68ef6ed84a2ec37f4ff72e232fd18671052b6,Welland,35,Female,Red
b5cf9bf5fd97ee879293b10c9083eadc9494551e9f86ee6256c2ca1456176f35,f1966514294c162f83b9430cb5b91b633d9108192cddbb2aaeac9a9297871ff5,Danville,90,Male,Purple
0f96e696d3f20cdebb2968ba2157e063cc2fa3d9d1f49b4e29dd21c58c610495,afe4da4bd3f707780d39c30e49786df0d435ee06390fb67bdc95d8498de32def,Crabtree,95,Male,Orange
10e3a7b7247734eeb63b2c0339b8c9ab738d8ce38da987031898065a85db4914,2487fd5ad5f00c1f2a29bff92d37bb17df74f091210dfd6daae9a05dc637f62a,Saint-Honoré,20,Male,Orange
38cd06bb6252ff3f0e29aaa6831089417f1666aa90dd73e7d85176ca7fe8f2cc,56cc8fc12acd64d7fcd8c2a00730e393adadb85e96f573d19e1f3da3ed0fcd46,Waterville,50,Male,Green
7126662deedf0a557e952ffe8e2eeebacd1ada659435860dedabbd6b06586f6f,b608c8b67ade0184cb0229ecc7b1a967460ca00ff1aae3fad6d004af478a5b15,Victoriaville,100,Female,Purple
eb633c895adc06f000a9a3999ebea787bdcf96810fad9d64aa4ea8233f3881e2,2c7a8861dd61b755f7d0c4293cb0c0485c6fa620b19b588b70082b329a70a098,Dauphin,85,Female,Red
796819edd48a14e14204cf77ab15459a31d48e8c238be929d2f2594e1d1b6880,1b438af63b84ae4a4a265502d8a8d2fcf137707e0fa2744f9f3cbae45428a509,Kelowna,85,Female,Red
459b0ac236c95cf439c225c9f038c867177e3cf03819a8e3dcdebc2b83a0a711,f6812863a9fe1e731569343700f55b760d5850d13775edcdb83305b81d577474,Edmonton,85,Male,Blue
ca256f95fa4ff2ad564cc45232e9cb47ab552d4abad167b0bdf5f3df3bf17659,f458db91d96fbd3aa7a113ed691967c921843b3284a2448bf6928c3dce242822,Bécancour,80,Female,Orange
49b020d8bfd86285f146907c4da21a0acce716c2e26d5ec9f0da4a0d63a45bd7,099c1d6af3c6fd482a9bf4de1a1e5d41b7572d8886b18ae848751c1a6f008905,Nicolet,35,Female,Red
d91a524e9ef7163201a1c824f599b876285c760e095e7118dc5880bc8ebe63e6,cfd6fa63e07b02f400e3e55630f9cc00b3722ed7f7b656034b67ffaea202cdc7,Port-Cartier,55,Female,Green
a500fe17551fbc84aa37e44d9a68c143959e858e51815c2e79cce48f0418a611,ea5b94de26fb32432553e9bcba9679408e4e755ba86db1fa0a4cd81c92fa858f,Longueuil,25,Male,Orange
03e4bc4bd7e8f35aaaa4fb0ac3531f9b895b397e7aea133073848ca2ae87da1b,f8e04a25ac6f611052cab374c650ad8dfff0b22c3c513b5ff44745b08f93d23c,Saint-Marc-des-Carrières,45,Male,Purple
efd3edef0013b9b4eb1256fea766a9c93b1f5facbdaeb25d68b2b9d60fb7bcb2,1b407c79e0df74c5f28e22a869480b136cd8d7035696dc2f5f64673f155b3b82,Saint-Eustache,100,Male,Orange
5c850799d953c4b8d5cca718d0cb73bc0e4e83c8724335bb7396dd97689eb407,4e1aa195c0170f552d57ca9d0568a104c0fc208b499a09e1d1c4b015a9651ef4,McMasterville,75,Female,Red
0ef7e59d0bf328000e34029ed804c2cb5929a7a72657cb5ad6b7e3705e3395d5,bdf94ff094f350d3bcd0922bc6e89e643f5dbb6a50534e1892648363cf3aff31,West Kelowna,55,Female,Green
33a87f5a2e8e8d5e6e2e9821ceab163b1dc8d0fe0401da84a4fb35853a1edcd5,156f2d42b8ff6a5fa43ce411e7a8da3232b68c9c77779decdc02ac031a61ecb3,Chestermere,70,Male,Red
9c2a0aa046b67fcd25db83e207d2e376adcc1a4ee8a21522bc2852e081ecbf60,4eaa00185aed85c6627ed1200d9f7a0a53f82b97eddcf1fb0a9334059b695387,Saint-Hyacinthe,95,Male,Blue
3248c8eb791559857a522ea68caf3321e58695ecfea885b2662dfcb4aecb1585,358fbbce8a787490ababe5f1263b16755d490c208daeed4a1226af7074de5f04,Delta,80,Male,Green
eeaba2a709aac914e0a185f6be57ee56a92c84535906f77c8dd38f170ddd11f4,b6369f8f351af70aa204ef46c754d397024fba6ee3c7ae3f49f87ac5ee90a3eb,Pembroke,80,Male,Blue
2f69edb20a819c7f73d447f76e62458a2e77dc25860518801bebe510105ca3d5,3592f4a42b22a42b214116bb964ce888359e88418508e669f37bf8b190bb13cb,Saint-Gabriel,70,Female,Red
a5de55b41d6bbbba66c5a3422cc660776a9883a5cadd6f71fcb4c2c0122e59f5,f1cf8db680af30aeba85f038fb73464ec5e68a6d8a35d5eb1a9b0abd09a83ef4,Coteau-du-Lac,35,Female,Green
